date_of_data,price,revenue_ltm,revenue_growth_3,revenue_growth_max,ebitda_ltm,ev,ev_to_ebitda_ltm,total_debt_ltm,cash_ltm,market_cap,so,net_debt_ltm,fcfe_ltm,fcfe_to_marketcap,low_fcfe_to_historical,ebitda_cagr_to_evx,net_insider_purchase_6,price_change_52,price_change_ytd,price_change_last_Q,book_value,eps_mid_cycle,pe_mid_cycle,pe,pe_to_mid_cycle_ratio,gm_ltm,gm_high_5,dividend_growth_3,capex_to_revenue_avg_3,ebitda_margin_high_5,ebitda_margin_ltm,em_high_minus_em_ltm,gross_profit_ltm,ev_to_gm_ltm,ep_multiple,price_opp_at_em_high,sgam_ltm,sgam_low_5,price_opp_at_sgam_low,tax_rate,roic_high_5,roic_avg_5,roic_ago_5,roic,roic_ltm_minus_roic_high,ic,da,ebitda_at_roic_high,price_opp_at_roic_high,ebit,ebit_ago_5,ic_ago_5,roic_change_from_r,roic_change_from_ic,asset_growth,surplus_cash_as_percent_of_price,debt_gap_from_ebitda_multiple,additional_debt_from_ebitda_multiple_per_share,price_value_from_additional_debt,interest_expense_ltm,ebitda_to_interest_coverage,net_debt_to_ebitda_ltm,capex_ltm,ocf_ltm,icf_ltm,icf_avg_3,icf_avg_3_to_fcf,capex_to_ocf,equity_sold,financing_acquired,short_interest_ratio,insider_ownership_total,adv_avg_months_3,adv_as_percent_so,insiders_selling_ltm,float,sector,business,short_sector,tamale_status,last_work,sagard_peers,ev_to_ebitda_ltm_test,pe_to_mid_cycle_ratio_test,price_change_52_test,VALUATION_test,roic_high_5_test,dividend_growth_3_test,gm_ltm_test,ebitda_margin_ltm_test,sgam_ltm_test,revenue_growth_3_test,revenue_growth_max_test,market_leader_test,market_leader,SBM_test,capex_to_revenue_avg_3_test,roic_change_from_ic_test,surplus_cash_as_percent_of_price_test,additional_debt_from_ebitda_multiple_per_share_test,icf_avg_3_to_fcf_test,icf_to_ocf,icf_to_ocf_test,equity_sold_test,financing_acquired_test,capex_to_ocf_test,PUOC_test,icf_and_ocf_negative,icf_and_ocf_negative_test,net_debt_to_ebitda_ltm_test,ebitda_to_interest_coverage_test,BS_risks_test,short_interest_ratio_test,insider_ownership_total_test,insiders_can_get_out_quickly,insiders_can_get_out_quickly_test,adv_avg_months_3_test,float_test,insiders_selling_ltm_test,TRADE_test,price_opp_at_em_high_test,price_opp_at_sgam_low_test,price_opp_at_roic_high_test,PI_test,sell_price,ep_irr,buy_price_ten_percent,implied_ebitda_multiple,ep_today,sell_price_down,ep_irr_down,buy_price_ten_percent_down,implied_ebitda_multiple_down,ep_today_down,sell_price_sector,ep_irr_sector,buy_price_ten_percent_sector,implied_ebitda_multiple_sector,ep_today_sector,EP,EstMktCap,BaseReturn,Exclude,ExReason
2020-07-20 16:41:53.547,26.02,1330.0,0.04303523092554773,0.1787254833553371,87.14,1670.0,19.16456277254992,88.648,232.12,1670.0,35.74,-143.472,124.717,0.1044912109902733,0.6599838344509528,0.04450259508343095,0.0,0.4031,0.8375706214689265,0.2479616306954435,158.034,0.63,19.49213690631824,42.66,2.188574818914393,0.395578947368421,0.4411316392503478,0.0,0.02494799502557596,0.06489847710015709,0.0655187969924812,-0.0006203198923241116,526.12,3.174180795255835,10,1.082441582571636,0.06563171682522224,0.06563171682522224,1.091313255224877,0.2217615397782385,0.4681335111847069,0.1729373206792252,0.09795423016505643,0.4681335111847069,0.0,92.047,31.016,86.38499999999999,1.083194581069961,55.369,43.282,343.872,0.0,0.0,0.4780025823570524,0.1542784660071651,404.8920000000001,11.3288192501399,0.4353889027724789,-0.147,-592.7891156462586,-1.646453982097774,26.427,98.44,-59.673,-41.806,-0.3352069084407098,0.2684579439252336,0.0,21.392,4.79,0.3004,0.82976,0.02321656407386682,0.0,24.25,Internet and Direct Marketing Retail,Internet and Direct Marketing Retail,TMT,Pass,Pass,,False,0.0,False,0.0,True,0.0,True,False,1.0,False,False,True,1,0.5,True,1.0,True,True,0.0,-0.6061865095489639,0.0,0.0,0.0,1.0,0.5555555555555556,0.0,0.0,False,1.0,0.3333333333333333,False,True,12.93903779406093,False,False,False,True,0.3333333333333333,0.0,0.0,0.0,0.0,32.21996552986265,0.04367085521132452,20.00606362572268,9.834448479522893,20.17147952631575,19.16965319380876,-0.05927780058378807,11.90284642368489,9.697987574483575,13.73081420001752,26.41360687418186,0.003007276047296559,16.40077172708139,9.790697344984377,16.61906319376449,42.4991,1060.663,-0.08678678051243605,False,
2020-07-20 16:43:25.632,7.67,216.1,-0.02056618227837681,0.08961886596173074,7.09,479.5,67.63046544428774,0.0,142.91,588.95,76.79,-142.91,22.169,0.04158065144946242,0.8374920069644194,-0.004939189584957702,-16.3,-0.0158,0.1067821067821069,0.1213450292397662,-290.398,-0.23,-27.07214313665489,,,0.7577510411846368,0.7765251503942331,0.0,0.01740804486391905,0.02108263690294398,0.03280888477556686,-0.01172624787262288,163.75,2.92824427480916,10,0.3199935521456559,0.09829154750997214,0.09829154750997214,0.3630178513913817,-0.2604099244875944,-0.02668167014100465,-0.06418907229184324,-0.1123319054193644,-0.02668167014100465,0.0,299.305,10.892,4.555999999999999,0.3199942680498278,-6.336,-19.119,214.523,0.0,0.0,0.2201113229540341,0.2426401063670658,164.18,2.138038807136346,0.2787534298743606,0.082,86.46341463414633,-20.15655853314528,4.272,17.82,7.073,-0.251,-0.01132211646894312,0.2397306397306397,4.772,38.444,2.02,0.1342,0.49879,0.00649550722750358,-0.163,53.17,Software,Systems Software,TMT,,,,False,0.0,False,0.0,False,0.0,True,False,1.0,False,False,False,1,0.25,True,1.0,True,True,0.0,0.3969135802469136,1.0,1.0,0.0,1.0,0.7777777777777778,0.0,0.0,False,0.0,0.0,False,False,20.66043425088715,True,False,False,True,0.3333333333333333,0.0,0.0,0.0,0.0,-3.60139037283339,,-2.236180075152212,18.14743524985022,-2.073827004012968,-5.583755653258645,,-3.467072947860394,18.45557968505806,-4.539802498923892,0.3213553978902531,-0.4698020465157319,0.1995364188302172,20.98937832054891,-2.210862530215629,1.9725999999999997,251.736,-0.1563284966715709,False,
2020-07-20 16:43:39.810,18.19,2220.0,0.1008740677952951,0.1008740677952951,143.2,908.57,6.344762569832403,206.0,37.0,638.48,35.1,169.0,66.2,0.1051574820660427,0.6653311404326038,-0.04882829233699929,6.0,-0.5387,-0.6009214567792891,-0.1342217991432652,730.5,1.25,61.38819230769231,14.56,0.2371791618658813,0.1484234234234234,0.4732666125687494,0.005749484185637694,0.01053770175349933,0.03967180596880353,0.0645045045045045,-0.02483269853570096,329.5,2.75742033383915,10,1.114719888526206,0.1066630601388513,0.1027306628172742,2.11490177367893,0.1831775700934579,0.1236614879145756,0.08357560334094097,0.1127711430001217,0.08357560334094097,-0.04008588457363467,427.1,44.3,88.0,1.11360144345301,43.7,47.7,345.5,-0.01298418093812993,-0.02710170363550474,0.2682199570071424,-0.2646957017490277,260.6,7.424501424501424,0.4081639045905125,8.8,16.27272727272727,1.180167597765363,23.4,34.0,-25.2,-25.2,-0.3806646525679758,0.6882352941176471,0.0,31.3,2.41,0.05400000000000001,0.46107,0.01313589743589744,0.06,32.58,Aerospace and Defense,Aerospace and Defense,Commercial Service,,,,True,1.0,True,1.0,True,0.0,False,False,1.0,False,False,True,1,0.375,True,1.0,False,True,0.0,-0.7411764705882353,0.0,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,False,0.0,0.0,False,False,4.110872535623659,False,False,False,False,0.0,0.0,1.0,0.0,0.3333333333333333,-223.6199406527157,,-138.850389412494,13.29431633057724,-125.5371707419138,-130.9747366012166,,-81.32500673775174,13.24776998747651,-84.31293610465615,-157.3291311672136,,-97.68901228009362,13.26397953340707,-93.24727300366185,83.85999999999999,839.5999999999999,0.056294519326423265,False,
2020-07-20 16:43:55.557,3.14,,0.4996041116637915,0.4996041116637915,-65.11,141.09,-2.166948241437567,0.0,116.04,262.81,83.62,-116.04,-54.613,-0.2476990424404854,7.227881358556897,-3.546136785757772,3.5,-0.1989,-0.02180685358255452,0.1017543859649124,-533.4069999999999,-1.19,-6.357554577343603,,,,1.0,0.0,3.53157660662664,-18.61440960640427,,,-48.57,-2.904879555281038,10,,7.157438292194796,6.706470980653769,,0.0,-0.06589152634033149,-0.1266501910661601,-0.06589152634033149,-0.1903068818702724,-0.1244153555299409,558.293,8.226,-98.021,-3.291238648602946,-106.247,-23.881,362.429,-0.2272610635462394,0.1028457080162985,0.5757802229465685,0.4419446784589674,-79.28999999999998,-0.9482181296340585,-0.301980296061802,0.6,-108.5166666666667,1.782214713561665,5.761,-60.97,-38.669,-38.669,0.7080548587332686,-0.09448909299655568,16.961,240.402,3.17,0.1782,1.07,0.01279598182253049,0.035,69.6,Healthcare,Biotechnology,Healthcare,,,0.0,True,0.0,True,0.6666666666666666,False,0.0,False,False,0.0,True,True,False,0,0.25,True,0.0,True,False,0.0,0.6342299491553223,1.0,1.0,1.0,0.0,0.5555555555555556,1.0,1.0,False,1.0,0.6666666666666666,False,False,13.92624672897196,False,False,False,True,0.1666666666666667,0.0,0.0,0.0,0.0,-8.35271701534118,,-5.186380100304361,15.9956346374679,-5.024230901715478,-8.63715304958334,,-5.362992499011702,15.83271689807971,-5.348108240866627,-8.143828431952814,,-5.056676724734904,16.13615868990153,-5.097877447105142,-49.6097,-684.9069999999999,,False,
2020-07-20 16:44:09.221,9.38,3370.0,0.009793189645569411,0.02885160993316038,146.11,1860.0,12.73013482992266,232.178,703.99,585.09,62.38,-471.812,523.377,0.7315159297458909,1.0,0.02096105195719905,294.5,-0.4489,-0.4556006964596634,-0.1142587346553351,-104.3869999999999,0.565,56.24477175624016,,,0.6379821958456974,0.6131682903816204,0.001247392395435294,0.04625601186617413,0.09100447925118708,0.04335608308605342,0.04764839616513367,2150.0,0.8651162790697674,10,6.047710453990645,0.1282378246311902,0.1282378246311902,3.303420605942941,0.124865636681587,0.1634814166142457,-0.1799851227439385,-0.2115530077175884,0.1634814166142457,0.0,731.021,173.625,310.185,6.107525169006795,136.56,72.838,-301.31,0.0,0.0,0.3529709141530406,0.8063447704453958,910.142,14.59028534786791,1.555467521094659,19.908,7.33926059875427,-3.229156115255629,202.784,281.22,-202.784,-177.5885,-0.3393127707178574,0.7210866936917715,0.0,-32.821,4.23,0.0214,2.63,0.04216094902212247,2.945,57.24,Specialty Retail,Apparel Retail,Retail,,,1.0,False,0.0,True,0.3333333333333333,True,0.0,True,False,1.0,False,False,False,1,0.375,True,1.0,True,True,0.0,-0.7210866936917715,0.0,0.0,0.0,1.0,0.5555555555555556,0.0,0.0,False,0.0,0.0,False,False,0.5075787072243346,False,False,False,False,0.0,1.0,1.0,1.0,1.0,100.203446102009,0.6059645847673563,62.21845632874616,9.03384944304153,68.77624656226223,86.97602493245986,0.5611309841670307,54.00526847548903,9.210758568811334,60.21483065409304,86.18408288037025,0.5582776625198376,53.51353476871937,9.219998981729084,57.30817280294641,-39.67179999999998,1481.1940000000004,0.20414241327393068,False,
2020-07-20 16:44:23.998,4.25,11.67,-0.5755813118286071,0.001602004478059582,-16.45,70.59,-4.291185410334347,4.376,158.11,207.0,48.71,-153.734,,,,-1.307640865516236,19.0,0.4582,0.6159695817490496,0.04938271604938271,0.05000000000001137,-0.5,-3.476172620330225,,,-0.3299057412167952,0.9242836610501208,0.0,0.2724344440413666,0.01774823962404757,-1.409597257926307,1.427345497550354,-3.85,-18.33506493506493,10,0.7526185929408208,1.504111701216378,0.1433394674007269,0.715089882190088,-0.1270637864571969,-0.04750284771679731,-0.06327681748410359,-0.08873234908352981,-0.1470298561176026,-0.0995270084008053,188.856,3.631,-21.006,-0.2720832779837454,-24.637,-37.409,475.163,0.05171967136559803,-0.1512466797664033,-0.2779769123961582,0.7426135471638871,104.384,2.14296858961199,0.5042279034381152,,,9.345531914893618,4.76,-2.56,-70.844,-68.063,,-1.859375,0.0,33.921,1.43,0.0521,0.44162,0.009066310819133647,0.19,42.28,Industrials,Specialty Business Services,Industrials,,,0.0,True,0.0,False,0.3333333333333333,False,0.0,False,False,0.0,False,False,False,0,0.0,True,1.0,True,True,,27.6734375,1.0,0.0,0.0,0.0,0.5555555555555556,1.0,1.0,True,,0.6666666666666666,False,False,5.746549069335629,False,False,False,False,0.0,0.0,0.0,0.0,0.0,-6.306588144922628,,-3.91589505493454,16.53755613960074,-4.442032182399336,-7.33476717188779,,-4.554313336699424,16.68717057682143,-5.030019012066505,-7.33476717188779,,-4.554313336699424,16.68717057682143,-5.030019012066505,-14.847,-7.535999999999991,,False,
2020-07-20 16:45:05.459,9.35,432.19,,,55.34,980.96,17.72605710155403,0.339,180.54,732.84,78.38,-180.201,74.644943,0.09654964333063865,0.9422368185203419,2154.996534532575,1.1,-0.1024,-0.252,-0.006376195536663132,0.007999999999995566,-0.05,-131.8425989085948,,,0.3525995511233485,0.5036286636828811,0.0,0.04788588862100875,0.1375307798343485,0.1280455355283556,0.00948524430599293,152.39,6.437167793162282,10,1.056958595197224,0.1865662843224687,0.1767922994450793,1.058661403093921,-0.9837892528995535,0.08285981595278324,-0.005464167488920204,-0.004597715007863273,-93.17730337610544,-93.26016319205823,307.169,49.897,-14377.633071,-195.9412456659112,-14427.530071,-0.376372,162.394304,-176.4058013089982,83.14563811693995,0.2223123071872868,0.2458896941132806,346.221,4.41721102322021,0.4724289864406642,8.611,6.426663569852514,-3.256252258764004,24.651,23.32,-155.266,-151.532,-2.030037051538776,1.057075471698113,0.0,138.823032,3.59,0.2238,0.4873,0.006217147231436591,0.011,33.86,Consumer Cyclical,Gambling,Consumer Cyclical,,,0.0,False,0.0,False,0.0,True,0.0,True,False,1.0,False,False,False,0,0.375,True,0.0,True,True,0.0,-6.658061749571183,0.0,0.0,1.0,1.0,0.5555555555555556,0.0,0.0,False,0.0,0.0,False,True,35.99721731992612,True,False,False,True,0.5,0.0,0.0,0.0,0.0,-13341.25234636647,,-8283.868058171922,31.35188415962836,-5820.501640969363,-3858.519686538578,,-2395.83714881533,31.47934711595513,-2646.140615044925,-4358.020028425029,,-2705.987561967965,31.45851934489766,-2879.231481404428,21.482300000000002,511.624,-0.06934578518455603,False,
2020-07-20 16:45:19.051,17.21,9.89,2.42561924596299,3.422665360252707,-69.01,984.5,-14.26604839878278,3.466,92.01,951.21,55.27,-88.54400000000001,-65.614,-0.1096725840285902,1.0,-0.234017546383255,24.3,-0.0928,0.01116333725029395,0.005257009345794428,-435.862,-1.54,-13.26082857056792,,,0.4448938321536906,1.0,0.0,0.09514331605524921,-5.944787137223178,-6.977755308392315,1.032968171169138,4.4,223.75,10,-0.5250180618492182,5.269086864192537,5.269086864192537,-0.632420192374511,-0.004345967512111712,-0.221775214888333,-0.2414826884549028,-0.3761842631516505,-0.221775214888333,0.0,324.882,12.951,-58.788,-0.5249555638702279,-71.739,-66.501,177.546,0.0,0.0,0.448281272630715,0.0930869503647353,-118.486,-2.143766962185635,-0.1245651924570386,-3.459,19.95085284764383,1.283060426025214,0.731,-62.89,22.656,22.656,-0.3452921632578413,-0.01162346955000795,-0.028,4.464,27.65,0.4066,0.51242,0.009271214040166455,0.243,25.71,Healthcare,Diagnostics & Research,Healthcare,,,0.0,True,0.0,False,0.3333333333333333,False,0.0,True,False,0.0,True,True,False,0,0.375,True,1.0,True,False,0.0,-0.3602480521545556,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,False,0.0,0.0,True,True,43.85617657390421,True,False,False,False,0.5,0.0,0.0,0.0,0.0,23.95643115447422,0.06838615159881001,14.87505892821169,15.78416301356354,6.110415837605285,-3.413251591869729,,-2.119360694357519,14.31176718521857,-2.309364871589467,-1.413095853640044,,-0.8774213470515819,13.17459298672648,-1.383585432362483,-48.8187,-714.0930000000001,,False,
2020-07-20 16:45:33.178,6.54,1950.0,0.07712970862034685,0.0899420791148966,273.4,1560.0,5.70592538405267,856.9,93.4,617.78,94.46,763.5,313.9,0.4418637387387387,1.0,0.03622749956978145,16.0,-0.1481,-0.2643419572553432,0.0,-1116.5,1.07,9.234904190675039,5.63,0.6096435743951629,0.3248717948717949,0.3368226600985222,0.01194618510881102,0.01701324181536833,0.1379045865930358,0.1402051282051282,-0.002300541612092449,633.5,2.462509865824783,10,3.11708957363989,0.1953337787142196,0.1953337787142196,3.189706692669939,0.298906439854192,0.05225244311514057,0.04813470490408859,0.04529734788460403,0.05176728407807675,-0.0004851590370638231,2650.4,72.3,268.0,3.102295293835036,195.7,167.3,2589.4,-0.0005766061922851831,9.144715522135997e-05,0.2851537902639865,-1.235900055749048,56.69999999999993,0.6002540757992795,0.09178196877664824,41.4,6.603864734299517,2.792611558156548,32.5,240.0,-73.1,-79.1,-0.2519910799617713,0.1354166666666667,0.0,319.2,7.25,0.0289,0.64828,0.00686301079822147,0.16,91.2,Commercial Services and Supplies,Office Services and Supplies,Commercial Service,Pass,Pass,,True,1.0,True,1.0,False,0.0,False,True,1.0,False,False,True,1,0.375,True,0.0,False,True,0.0,-0.3045833333333333,0.0,0.0,1.0,1.0,0.4444444444444444,0.0,0.0,False,0.0,0.0,False,False,4.210979823533041,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.888824506512275,-0.2199494056287001,1.172811411610157,6.878313254984922,-1.061508537934869,6.969346949617103,0.01279807536083699,4.327416128814537,7.912211543151926,3.707065341885122,0.8315374664323979,-0.3379956933793354,0.5163193438304622,6.235977494336383,1.571582641339779,168.62999999999997,2122.7999999999997,0.28001496438107165,False,
2020-07-20 16:45:47.851,2.24,405.37,0.00545993756806018,0.06660972603538928,19.85,332.8,16.76574307304786,190.663,89.74,202.76,90.52,100.923,-14.377,-0.07164484647461707,-0.918330653621171,0.4991342142483599,0.0,-0.4413,-0.1884057971014491,0.05164319248826299,-482.249,-0.28,-15.30970857331667,101.82,-6.650681788774368,0.4049386979796236,0.3993484762791525,0.0,0.01216883795109995,0.05409899153361884,0.04896760983792585,0.005131381695692987,164.15,2.027413950654889,10,0.5838196865522548,0.1013720865978568,0.1013720865978568,0.4812324427119499,0.4886994448850119,0.008302424875052115,-0.003407067182454064,-0.004747389349817439,0.008302424875052115,0.0,650.948,11.36,21.93,0.5838143504197963,10.57,-4.873,524.829,0.0,0.0,0.04467702698957221,-0.4977343207499527,-41.37300000000001,-0.4570592134334955,-0.2040442917113819,-7.184,-2.763084632516704,5.084282115869018,4.009,-11.2,-4.009,-4.009,0.2788481602559644,-0.3579464285714286,0.0,146.075,4.27,0.0415,0.6173500000000001,0.006820039770216528,0.0,82.62,Health Care Equipment and Supplies,Health Care Equipment,Healthcare,,,,False,1.0,True,0.6666666666666666,False,0.0,True,False,1.0,False,False,True,1,0.375,True,1.0,False,False,0.0,0.3579464285714286,1.0,0.0,1.0,0.0,0.4444444444444444,1.0,1.0,True,1.0,1.0,False,False,6.085008504090061,False,False,False,True,0.1666666666666667,0.0,0.0,0.0,0.0,-0.7072471451273308,,-0.4391448330822724,2.751291003622732,-0.7207556980070456,0.1971978396569482,-0.3849211029793873,0.1224443435041994,5.419061613130484,-0.1598720005489383,-0.4984278811645834,,-0.3094844994222843,3.573476215164515,-0.4894628608202384,11.0887,-46.036,,False,
